//id|editableType|itemCategory|actionType|hitsoundType|name|textureName|textureHash|itemKind|val1|textureX|textureY|spreadType|isStripeyWallpaper|collisionType|breakHits|dropChance|clothingType|rarity|maxAmount|extraFile|extraFileHash|audioVolume|petName|petPrefix|petSuffix|petAbility|seedBase|seedOverlay|treeBase|treeLeaves|seedColor|seedOverlayColor|unkval1|growTime|val2|isRayman|extraOptions|texture2|extraOptions2|punchOptions

version|14
item_count|11870


3686|20|0|20|1|Toy Lock-Bot|player_handitem4.rttex|588142878|7|-1|0|0|1|0|1|0|0|5|999|200|game/pet_lok.rttex|-1614786946|22|||||0|0|0|0|-1|-1|0|0|0|0||||
3687|4|0|19|1|Toy Lock-Bot Seed|player_handitem4.rttex|588142878|0|-1|0|0|1|0|0|120|2|5|999|200||0|400|||||3|6|3|6|-909522433|-136447745|0|3600|0|0||||
3688|20|0|37|0|Burnt Leather|tiles_page6.rttex|-1804117597|0|-1|9|6|1|0|0|12|2|0|999|200|game/player_handitem4_icon.rttex|1698381451|0|||||0|0|0|0|-1|-1|0|0|0|0||||
3689|4|0|19|0|Burnt Leather Seed|tiles_page6.rttex|-1804117597|0|-1|9|6|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|441224447|338843903|0|3600|0|0||||
3690|20|0|37|0|Buckle Design|tiles_page6.rttex|-1804117597|0|-1|10|6|1|0|0|12|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3691|4|0|19|0|Buckle Design Seed|tiles_page6.rttex|-1804117597|0|-1|10|6|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|-269488129|-2139062017|0|3600|0|0||||
3692|20|0|37|3|Iron Buckle|tiles_page6.rttex|-1804117597|0|-1|11|6|1|0|0|12|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3693|4|0|19|3|Iron Buckle Seed|tiles_page6.rttex|-1804117597|0|-1|11|6|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|1836417023|1971887615|0|3600|0|0||||
3694|30|2|81|3|Weather Machine - Heatwave|tiles_page6.rttex|-1804117597|0|-1|12|6|1|0|0|60|2|0|999|200||0|28|||||0|0|0|0|-1|-1|0|0|0|0||||
3695|4|0|19|3|Weather Machine - Heatwave Seed|tiles_page6.rttex|-1804117597|0|-1|12|6|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|-643070977|1116995583|0|3600|0|0||||
3696|20|0|20|1|Riding Phoenix|player_feet4.rttex|804065175|31|-1|2|1|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3697|4|0|19|1|Riding Phoenix Seed|player_feet4.rttex|804065175|0|-1|2|1|1|0|0|120|2|3|999|200||0|400|||||8|0|0|0|971046911|64767|0|3600|0|0||||
3698|20|0|20|1|Red Flip Flops|player_feet4.rttex|804065175|20|-1|5|1|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3699|4|0|19|1|Red Flip Flops Seed|player_feet4.rttex|804065175|0|-1|5|1|1|0|0|120|2|3|999|200||0|400|||||9|2|1|2|1684340735|842170623|0|3600|0|0||||
3700|20|0|20|1|Green Flip Flops|player_feet4.rttex|804065175|20|-1|5|1|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3701|4|0|19|1|Green Flip Flops Seed|player_feet4.rttex|804065175|0|-1|5|1|1|0|0|120|2|3|999|200||0|400|||||10|4|2|4|1694459135|847262463|0|3600|0|0||||
3702|20|0|20|1|Blue Flip Flops|player_feet4.rttex|804065175|20|-1|5|1|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3703|4|0|19|1|Blue Flip Flops Seed|player_feet4.rttex|804065175|0|-1|5|1|1|0|0|120|2|3|999|200||0|400|||||11|6|3|6|-10197761|-2144193793|0|3600|0|0||||
3704|20|0|8|0|Paper Airplane|tiles_page6.rttex|-1804117597|0|-1|15|7|1|0|0|12|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3705|4|0|19|0|Paper Airplane Seed|tiles_page6.rttex|-1804117597|0|-1|15|7|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|-269488129|-2139062017|0|3600|0|0||||
3706|20|0|20|1|B.O.O. Shirt|player_shirt2.rttex|-1376760793|0|-1|6|4|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3707|4|0|19|1|B.O.O. Shirt Seed|player_shirt2.rttex|-1376760793|0|-1|6|4|1|0|0|120|2|1|999|200||0|400|||||13|10|5|2|-438127617|690563583|0|3600|0|0||||
3708|20|0|20|1|B.O.O. Pants|player_pants2.rttex|1267246618|0|-1|2|2|1|0|1|0|0|2|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3709|4|0|19|1|B.O.O. Pants Seed|player_pants2.rttex|1267246618|0|-1|2|2|1|0|0|120|2|2|999|200||0|400|||||14|12|6|4|-438127617|1845166079|0|3600|0|0||||
3710|20|0|20|1|Spectral Goggles|player_faceitem3.rttex|-150833134|23|-1|2|2|1|0|1|0|0|4|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3711|4|0|19|1|Spectral Goggles Seed|player_faceitem3.rttex|-150833134|0|-1|2|2|1|0|0|120|2|4|999|200||0|400|||||15|14|7|6|690563583|1845166079|0|3600|0|0||||
3712|20|0|20|1|B.O.O. Helmet|player_hairhair2.rttex|-1122106487|0|-1|7|3|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3713|4|0|19|1|B.O.O. Helmet Seed|player_hairhair2.rttex|-1122106487|0|-1|7|3|1|0|0|120|2|0|999|200||0|400|||||0|0|0|0|-235942401|-1|0|3600|0|0||||
3714|4|32|20|1|Neutron Pack|player_back2.rttex|525826620|0|-1|4|2|1|0|1|0|0|6|107|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3715|4|0|19|1|Neutron Pack Seed|player_back2.rttex|525826620|0|-1|4|2|1|0|0|120|2|6|107|200||0|400|||||1|2|1|2|690563583|1845166079|0|1228253|0|0||||
3716|4|0|20|1|Neutron Gun|player_handitem4.rttex|588142878|0|-1|2|0|1|0|1|0|0|5|102|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3717|4|0|19|1|Neutron Gun Seed|player_handitem4.rttex|588142878|0|-1|2|0|1|0|0|120|2|5|102|200||0|400|||||2|4|2|4|690563583|62207|0|1064268|0|0||||
3718|20|0|20|1|Rubber Boots|player_feet4.rttex|804065175|0|-1|7|1|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3719|4|0|19|1|Rubber Boots Seed|player_feet4.rttex|804065175|0|-1|7|1|1|0|0|120|2|3|999|200||0|400|||||3|6|3|6|690563583|1845166079|0|3600|0|0||||
3720|0|0|8|1|Ghost Jar|tiles_page6.rttex|-1804117597|0|-1|14|7|1|0|0|12|2|0|38|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3721|0|0|19|1|Ghost Jar Seed|tiles_page6.rttex|-1804117597|0|-1|14|7|1|0|0|120|2|0|38|200||0|400|||||4|8|4|0|-491287909|-1176665089|0|56012|0|0||||
3722|20|0|8|1|Ghost-In-A-Jar|tiles_page6.rttex|-1804117597|0|-1|13|7|1|0|0|12|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3723|4|0|19|1|Ghost-In-A-Jar Seed|tiles_page6.rttex|-1804117597|0|-1|13|7|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|1454189211|-805337601|0|3600|0|0||||
3724|0|0|82|3|Spirit Storage Unit|tiles_page6.rttex|-1804117597|0|-1|11|7|1|0|0|60|2|0|81|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3725|0|0|19|3|Spirit Storage Unit Seed|tiles_page6.rttex|-1804117597|0|-1|11|7|1|0|0|120|2|0|81|200||0|400|||||6|12|6|4|1077965567|582609663|0|533871|0|0||||
3726|20|16|17|3|Destroyed Spirit Storage Unit|tiles_page6.rttex|-1804117597|0|-1|10|7|1|0|0|18|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3727|4|0|19|3|Destroyed Spirit Storage Unit Seed|tiles_page6.rttex|-1804117597|0|-1|10|7|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|1077965567|582609663|0|3600|0|0||||
3728|20|0|8|1|Ectoplasm Sample|tiles_page6.rttex|-1804117597|0|-1|15|8|1|0|0|12|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3729|4|0|19|1|Ectoplasm Sample Seed|tiles_page6.rttex|-1804117597|0|-1|15|8|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|-420300033|-1451801601|0|3600|0|0||||
3730|21|0|17|1|Crystallized Ghost|tiles_page6.rttex|-1804117597|0|-1|7|7|1|0|1|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3731|4|0|19|1|Crystallized Ghost Seed|tiles_page6.rttex|-1804117597|0|-1|7|7|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|1454189184|-1781901569|0|3600|0|0||||
3732|21|0|17|3|Warning Block|tiles_page6.rttex|-1804117597|0|-1|9|7|1|0|1|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3733|4|0|19|3|Warning Block Seed|tiles_page6.rttex|-1804117597|0|-1|9|7|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|582609663|538976511|0|3600|0|0||||
3734|21|0|18|3|Warning Background|tiles_page6.rttex|-1804117597|0|-1|8|7|1|0|1|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3735|4|0|19|3|Warning Background Seed|tiles_page6.rttex|-1804117597|0|-1|8|7|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|582609663|538976511|0|3600|0|0||||
3736|20|0|20|1|Demon Control Cap|player_hairhair2.rttex|-1122106487|6|-1|0|4|1|0|1|0|0|0|999|200|game/pelyc2.rttex|-1435264964|0|||||0|0|0|0|-1|-1|0|0|0|0||||
3737|4|0|19|1|Demon Control Cap Seed|player_hairhair2.rttex|-1122106487|0|-1|0|4|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|-1077952513|-1852710401|0|3600|0|0||||
3738|20|0|20|1|Haunted Pants|player_pants2.rttex|1267246618|6|-1|3|2|1|0|1|0|0|2|999|200|game/ghast.rttex|3490235|23|||||0|0|0|0|-1|-1|0|0|0|0||||
3739|4|0|19|1|Haunted Pants Seed|player_pants2.rttex|1267246618|0|-1|3|2|1|0|0|120|2|2|999|200||0|400|||||13|10|5|2|-2142476289|690563583|0|3600|0|0||||
3740|20|0|8|1|Root Beer|tiles_page6.rttex|-1804117597|0|-1|13|8|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3741|4|0|19|1|Root Beer Seed|tiles_page6.rttex|-1804117597|0|-1|13|8|1|0|0|120|2|0|999|200||0|400|||||14|12|6|4|1502987263|-235472129|0|3600|0|0||||
3742|20|0|8|1|Spray Tan|tiles_page6.rttex|-1804117597|0|-1|12|8|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3743|4|0|19|1|Spray Tan Seed|tiles_page6.rttex|-1804117597|0|-1|12|8|1|0|0|120|2|0|999|200||0|400|||||15|14|7|6|613939967|1027423743|0|3600|0|0||||
3744|20|0|20|1|Shark-Tooth Necklace|player_chestitem.rttex|1193684748|0|-1|5|5|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3745|4|0|19|1|Shark-Tooth Necklace Seed|player_chestitem.rttex|1193684748|0|-1|5|5|1|0|0|120|2|8|999|200||0|400|||||0|0|0|0|-1|255|0|3600|0|0||||
3746|20|0|64|1|Firefin|fish_page1.rttex|-1565372713|0|-1|4|7|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3747|4|0|19|1|Firefin Seed|fish_page1.rttex|-1565372713|0|-1|4|7|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|714866431|437908223|0|3600|0|0||||
3748|20|0|6|3|Bone Spikes|tiles_page6.rttex|-1804117597|0|-1|6|8|4|0|1|36|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3749|4|0|19|3|Bone Spikes Seed|tiles_page6.rttex|-1804117597|0|-1|6|8|4|0|0|120|2|0|999|200||0|400|||||2|4|2|4|-370088193|1518030335|0|3600|0|0||||
3750|158|2|12|3|Ghost Charm|tiles_page6.rttex|-1804117597|0|-1|4|7|1|0|1|180|4|0|999|200|audio/mp3/signal_jammer.mp3|1430959101|150|||||0|0|0|0|-1|-1|0|0|0|0||||
3751|4|0|19|3|Ghost Charm Seed|tiles_page6.rttex|-1804117597|0|-1|4|7|1|0|0|120|2|0|999|200||0|400|||||3|6|3|6|1768516095|1362034943|0|3600|0|0||||
3752|1|0|69|3|Steam Funnel|tiles_page6.rttex|-1804117597|0|-1|1|7|1|0|1|42|8|0|49|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3753|0|0|19|3|Steam Funnel Seed|tiles_page6.rttex|-1804117597|0|-1|1|7|1|0|0|120|2|0|49|200||0|400|||||4|8|4|0|-1749241089|1671885311|0|119119|0|0||||
3754|0|0|69|3|Steam Funnel - Up|tiles_page6.rttex|-1804117597|0|-1|2|7|1|0|1|42|8|0|58|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3755|0|0|19|3|Steam Funnel - Up Seed|tiles_page6.rttex|-1804117597|0|-1|2|7|1|0|0|120|2|0|58|200||0|400|||||5|10|5|2|-1749241089|1671885311|0|196852|0|0||||
3756|0|0|69|3|Steam Funnel - Down|tiles_page6.rttex|-1804117597|0|-1|3|7|1|0|1|42|8|0|49|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3757|0|0|19|3|Steam Funnel - Down Seed|tiles_page6.rttex|-1804117597|0|-1|3|7|1|0|0|120|2|0|49|200||0|400|||||6|12|6|4|-1749241089|1671885311|0|119119|0|0||||
3758|22|0|10|3|B.O.O. Sign|tiles_page6.rttex|-1804117597|0|-1|5|8|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3759|4|0|19|3|B.O.O. Sign Seed|tiles_page6.rttex|-1804117597|0|-1|5|8|1|0|0|120|2|0|999|200||0|400|||||7|14|7|6|-1597152001|-1|0|3600|0|0||||
3760|20|4|15|2|Data Bedrock|tiles_page1.rttex|91467596|0|-1|0|26|2|0|1|24|8|0|1|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3761|4|4|19|2|Data Bedrock Seed|tiles_page1.rttex|91467596|0|-1|0|26|2|0|0|120|2|0|1|200||0|400|||||8|0|0|0|1380208383|-1298485761|0|31|0|0||||
3762|20|64|8|1|Shark Tooth|tiles_page6.rttex|-1804117597|0|-1|4|8|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3763|4|64|19|1|Shark Tooth Seed|tiles_page6.rttex|-1804117597|0|-1|4|8|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|-705695233|1892274175|0|3600|0|0||||
3764|21|0|16|0|Atomic Fireball|tiles_page6.rttex|-1804117597|29|-1|3|8|1|0|0|36|4|0|999|200||0|1500|||||0|0|0|0|-1|-1|0|0|0|0||||
3765|4|0|19|0|Atomic Fireball Seed|tiles_page6.rttex|-1804117597|0|-1|3|8|1|0|0|120|2|0|999|200||0|400|||||10|4|2|4|233177087|219348991|0|3600|0|0||||
3766|1|0|69|3|Steam Crossover|tiles_page6.rttex|-1804117597|0|-1|0|7|1|0|1|42|4|0|51|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3767|0|0|19|3|Steam Crossover Seed|tiles_page6.rttex|-1804117597|0|-1|0|7|1|0|0|120|2|0|51|200||0|400|||||11|6|3|6|-1749241089|1671885311|0|134181|0|0||||
3768|2|0|69|3|Steam Crank|tiles_page6.rttex|-1804117597|0|-1|0|8|1|0|1|42|4|0|90|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3769|0|0|19|3|Steam Crank Seed|tiles_page6.rttex|-1804117597|0|-1|0|8|1|0|0|120|2|0|90|200||0|400|||||12|8|4|0|1990629887|-471604225|0|731700|0|0||||
3770|20|0|17|3|Steam Lamp|tiles_page6.rttex|-1804117597|35|-1|0|9|1|0|0|30|4|0|100|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3771|4|0|19|3|Steam Lamp Seed|tiles_page6.rttex|-1804117597|0|-1|0|9|1|0|0|120|2|0|100|200||0|400|||||13|10|5|2|-1618334209|1071906815|0|1003000|0|0||||
3772|0|0|45|3|Steam Spikes|tiles_page6.rttex|-1804117597|26|-1|2|8|1|0|9|30|4|0|8|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3773|0|0|19|3|Steam Spikes Seed|tiles_page6.rttex|-1804117597|0|-1|2|8|1|0|0|120|2|0|8|200||0|400|||||14|12|6|4|1334567167|-421075201|0|752|0|0||||
3774|20|0|20|1|No-Face|player_faceitem3.rttex|-150833134|28|-1|3|2|1|0|1|0|0|4|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3775|4|0|19|1|No-Face Seed|player_faceitem3.rttex|-150833134|0|-1|3|2|1|0|0|120|2|4|999|200||0|400|||||15|14|7|6|-640034305|-2139062017|0|3600|0|0||||
3776|20|0|20|0|Purple Djellaba|player_shirt2.rttex|-1376760793|20|-1|0|5|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3777|4|0|19|0|Purple Djellaba Seed|player_shirt2.rttex|-1376760793|0|-1|0|5|1|0|0|120|2|1|999|200||0|400|||||0|0|0|0|-1072531969|-3807489|0|3600|0|0||||
3778|20|0|20|0|Yellow Djellaba|player_shirt2.rttex|-1376760793|20|-1|0|5|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3779|4|0|19|0|Yellow Djellaba Seed|player_shirt2.rttex|-1376760793|0|-1|0|5|1|0|0|120|2|1|999|200||0|400|||||1|2|1|2|164030975|-201392129|0|3600|0|0||||
3780|20|0|20|0|Green Djellaba|player_shirt2.rttex|-1376760793|20|-1|0|5|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3781|4|0|19|0|Green Djellaba Seed|player_shirt2.rttex|-1376760793|0|-1|0|5|1|0|0|120|2|1|999|200||0|400|||||2|4|2|4|1971923967|-738206209|0|3600|0|0||||
3782|0|0|17|2|Mini Blocks|tiles_page6.rttex|-1804117597|0|-1|3|9|1|0|1|36|4|0|4|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3783|0|0|19|2|Mini Blocks Seed|tiles_page6.rttex|-1804117597|0|-1|3|9|1|0|0|120|2|0|4|200||0|400|||||3|6|3|6|-353703169|-2038003969|0|184|0|0||||
3784|0|0|17|2|Teeny Blocks|tiles_page6.rttex|-1804117597|0|-1|4|9|1|0|1|24|4|0|4|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3785|0|0|19|2|Teeny Blocks Seed|tiles_page6.rttex|-1804117597|0|-1|4|9|1|0|0|120|2|0|4|200||0|400|||||4|8|4|0|-353703169|-2038003969|0|184|0|0||||
3786|0|0|18|0|Jigsaw Wallpaper|tiles_page6.rttex|-1804117597|0|-1|5|9|1|0|1|36|4|0|20|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3787|0|0|19|0|Jigsaw Wallpaper Seed|tiles_page6.rttex|-1804117597|0|-1|5|9|1|0|0|120|2|0|20|200||0|400|||||5|10|5|2|1301469695|1454855679|0|8600|0|0||||
3788|20|0|20|1|Riding Broomstick|player_feet4.rttex|804065175|0|-1|0|2|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3789|4|0|19|1|Riding Broomstick Seed|player_feet4.rttex|804065175|0|-1|0|2|1|0|0|120|2|3|999|200||0|400|||||6|12|6|4|376287487|-1696535809|0|3600|0|0||||
3790|20|0|20|1|Techno Visor|player_faceitem3.rttex|-150833134|23|-1|0|3|1|0|1|0|0|4|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3791|4|0|19|1|Techno Visor Seed|player_faceitem3.rttex|-150833134|0|-1|0|3|1|0|0|120|2|4|999|200||0|400|||||7|14|7|6|771704831|1549556991|0|3600|0|0||||
3792|20|0|20|1|Glowstick|player_handitem4.rttex|588142878|0|-1|3|0|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3793|4|0|19|1|Glowstick Seed|player_handitem4.rttex|588142878|0|-1|3|0|1|0|0|120|2|5|999|200||0|400|||||8|0|0|0|-100668472|1641549567|0|3600|0|0||||
3794|2|0|83|0|Display Shelf|tiles_page6.rttex|-1804117597|0|-1|6|9|1|0|2|36|4|0|78|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3795|0|0|19|0|Display Shelf Seed|tiles_page6.rttex|-1804117597|0|-1|6|9|1|0|0|120|2|0|78|200||0|400|||||9|2|1|2|1115075327|860711935|0|476892|0|0||||
3796|1|0|17|1|One-Way Block|tiles_page6.rttex|-1804117597|0|-1|7|9|1|0|5|36|4|0|23|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3797|0|0|19|1|One-Way Block Seed|tiles_page6.rttex|-1804117597|0|-1|7|9|1|0|0|120|2|0|23|200||0|400|||||10|4|2|4|-405305977|685657087|0|12857|0|0||||
3798|159|2|84|0|VIP Entrance|tiles_page6.rttex|-1804117597|0|-1|8|9|1|0|6|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3799|4|0|19|0|VIP Entrance Seed|tiles_page6.rttex|-1804117597|0|-1|8|9|1|0|0|120|2|0|999|200||0|400|||||11|6|3|6|808464639|1509294079|0|3600|0|0||||
3800|20|0|20|1|Rhino Horn|player_hairhair2.rttex|-1122106487|6|-1|1|4|1|0|1|0|0|0|999|200|game/pt_rin.rttex|-802840142|0|||||0|0|0|0|-1|-1|0|0|0|0||||
3801|4|0|19|1|Rhino Horn Seed|player_hairhair2.rttex|-1122106487|0|-1|1|4|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|-1397969665|-488447233|0|3600|0|0||||
3802|23|0|17|0|Globe|tiles_page6.rttex|-1804117597|0|-1|10|9|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3803|4|0|19|0|Globe Seed|tiles_page6.rttex|-1804117597|0|-1|10|9|1|0|0|120|2|0|999|200||0|400|||||13|10|5|2|-780055041|1238324991|0|3600|0|0||||
3804|150|0|85|1|Challenge Timer|tiles_page6.rttex|-1804117597|0|-1|11|9|1|0|0|72|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3805|4|0|19|1|Challenge Timer Seed|tiles_page6.rttex|-1804117597|0|-1|11|9|1|0|0|120|2|0|999|200||0|400|||||14|12|6|4|-404835936|465559039|0|3600|0|0||||
3806|150|0|86|3|Challenge Start Flag|tiles_page6.rttex|-1804117597|4|-1|14|9|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3807|4|0|19|3|Challenge Start Flag Seed|tiles_page6.rttex|-1804117597|0|-1|14|9|1|0|0|120|2|0|999|200||0|400|||||15|14|7|6|465559039|-998163201|0|3600|0|0||||
3808|150|0|86|3|Challenge End Flag|tiles_page6.rttex|-1804117597|4|-1|12|9|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3809|4|0|19|3|Challenge End Flag Seed|tiles_page6.rttex|-1804117597|0|-1|12|9|1|0|0|120|2|0|999|200||0|400|||||0|0|0|0|465559039|-808464385|0|3600|0|0||||
3810|23|0|87|0|Fish Wall Mount|tiles_page6.rttex|-1804117597|0|-1|0|10|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3811|4|0|19|0|Fish Wall Mount Seed|tiles_page6.rttex|-1804117597|0|-1|0|10|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|1029670399|1069940735|0|3600|0|0||||
3812|20|0|20|1|Octopus Head|player_hairhair2.rttex|-1122106487|4|-1|2|4|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3813|4|0|19|1|Octopus Head Seed|player_hairhair2.rttex|-1122106487|0|-1|2|4|1|0|0|120|2|0|999|200||0|400|||||2|4|2|4|-173418241|-801335297|0|3600|0|0||||
3814|20|0|64|2|Stonefish|fish_page1.rttex|-1565372713|32|-1|0|2|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3815|4|0|19|2|Stonefish Seed|fish_page1.rttex|-1565372713|0|-1|0|2|1|0|0|120|2|0|999|200||0|400|||||3|6|3|6|-1347440641|-1953773569|0|3600|0|0||||
3816|20|0|8|0|Tamago Sushi|tiles_page6.rttex|-1804117597|0|-1|5|10|1|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3817|4|0|19|0|Tamago Sushi Seed|tiles_page6.rttex|-1804117597|0|-1|5|10|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|-1026764545|2128999679|0|3600|0|0||||
3818|23|0|88|0|Portrait|tiles_page6.rttex|-1804117597|0|-1|3|10|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3819|4|0|19|0|Portrait Seed|tiles_page6.rttex|-1804117597|0|-1|3|10|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|-825782017|241157375|0|3600|0|0||||
3820|20|0|64|1|Orca|tiles_page6.rttex|-1804117597|0|-1|4|10|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3821|4|0|19|1|Orca Seed|tiles_page6.rttex|-1804117597|0|-1|4|10|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|858993663|-808464385|0|3600|0|0||||
3822|0|0|8|0|Red Hair Dye|tiles_page6.rttex|-1804117597|0|-1|6|10|1|0|0|24|5|0|33|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3823|0|0|19|0|Red Hair Dye Seed|tiles_page6.rttex|-1804117597|0|-1|6|10|1|0|0|120|2|0|33|200||0|400|||||7|14|7|6|841017087|-707689473|0|36927|0|0||||
3824|0|0|8|0|Green Hair Dye|tiles_page6.rttex|-1804117597|0|-1|7|10|1|0|0|24|5|0|34|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3825|0|0|19|0|Green Hair Dye Seed|tiles_page6.rttex|-1804117597|0|-1|7|10|1|0|0|120|2|0|34|200||0|400|||||8|0|0|0|551963647|-707689473|0|40324|0|0||||
3826|0|0|8|0|Blue Hair Dye|tiles_page6.rttex|-1804117597|0|-1|8|10|1|0|0|24|5|0|44|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
3827|0|0|19|0|Blue Hair Dye Seed|tiles_page6.rttex|-1804117597|0|-1|8|10|1|0|0|120|2|0|44|200||0|400|||||9|2|1|2|-425385729|-707689473|0|86504|0|0||||
3828|0|0|8|0|Black Hair Dye|tiles_page6.rttex|-1804117597|0|-1|9|10|1|0|0|24|5|0|62|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
